id,key,value,type 
417074928,lanes,2,regular
417074928,maxspeed,35 mph,regular
417074928,name,Grant Road,regular
417074928,oneway,yes,regular
417074928,surface,paved,regular
417074933,HFCS,Minor Arterial,regular
417074933,cycleway,lane,regular
417074933,highway,secondary,regular
417074933,lanes,2,regular
417074933,maxspeed,35 mph,regular
417074933,name,Grant Road,regular
417074933,oneway,yes,regular
417074933,surface,paved,regular
417074939,cycleway,lane,regular
417074939,highway,tertiary,regular
417074939,name,Phyllis Avenue,regular
417074939,oneway,yes,regular
417074939,cfcc,A41,tiger
417074939,county,"Santa Clara, CA",tiger
417074939,name_base,Phyllis,tiger
417074939,name_type,Ave,tiger
417074939,lanes,left||merge_to_left,turn
417074947,cycleway,lane,regular
417074947,highway,tertiary,regular
417074947,name,Phyllis Avenue,regular
417074947,oneway,yes,regular
417074947,cfcc,A41,tiger
417074947,county,"Santa Clara, CA",tiger
417074947,name_base,Phyllis,tiger
417074947,name_type,Ave,tiger
417074947,lanes,left|through|right,turn
417074953,cycleway,lane,regular
417074953,highway,tertiary,regular
417074953,name,Phyllis Avenue,regular
417074953,oneway,yes,regular
417074953,cfcc,A41,tiger
417074953,county,"Santa Clara, CA",tiger
417074953,name_base,Phyllis,tiger
417074953,name_type,Ave,tiger
417074957,cycleway,lane,regular
417074957,highway,tertiary,regular
417074957,name,Phyllis Avenue,regular
417074957,cfcc,A41,tiger
417074957,county,"Santa Clara, CA",tiger
417074957,name_base,Phyllis,tiger
417074957,name_type,Ave,tiger
417074965,cycleway,lane,regular
417074965,highway,tertiary,regular
417074965,name,Phyllis Avenue,regular
417074965,oneway,yes,regular
417074965,cfcc,A41,tiger
417074965,county,"Santa Clara, CA",tiger
417074965,name_base,Phyllis,tiger
417074965,name_type,Ave,tiger
417074969,cycleway,lane,regular
417074969,highway,tertiary,regular
417074969,name,Phyllis Avenue,regular
417074969,cfcc,A41,tiger
417074969,county,"Santa Clara, CA",tiger
417074969,name_base,Phyllis,tiger
417074969,name_type,Ave,tiger
417074969,lanes:backward,left|,turn
417074973,cycleway,lane,regular
417074973,highway,tertiary,regular
417074973,name,Phyllis Avenue,regular
417074973,oneway,yes,regular
417074973,cfcc,A41,tiger
417074973,county,"Santa Clara, CA",tiger
417074973,name_base,Phyllis,tiger
417074973,name_type,Ave,tiger
417074978,cycleway,lane,regular
417074978,highway,tertiary,regular
417074978,name,Phyllis Avenue,regular
417074978,oneway,yes,regular
417074978,cfcc,A41,tiger
417074978,county,"Santa Clara, CA",tiger
417074978,name_base,Phyllis,tiger
417074978,name_type,Ave,tiger
417074986,cycleway,lane,regular
417074986,highway,tertiary,regular
417074986,name,Phyllis Avenue,regular
417074986,oneway,yes,regular
417074986,cfcc,A41,tiger
417074986,county,"Santa Clara, CA",tiger
417074986,name_base,Phyllis,tiger
417074986,name_type,Ave,tiger
417074986,lanes,left|through|right,turn
417074995,cycleway,lane,regular
417074995,highway,tertiary,regular
417074995,name,Phyllis Avenue,regular
417074995,oneway,yes,regular
417074995,cfcc,A41,tiger
417074995,county,"Santa Clara, CA",tiger
417074995,name_base,Phyllis,tiger
417074995,name_type,Ave,tiger
417075006,cycleway,lane,regular
417075006,highway,tertiary,regular
417075006,name,Phyllis Avenue,regular
417075006,oneway,yes,regular
417075006,cfcc,A41,tiger
417075006,county,"Santa Clara, CA",tiger
417075006,name_base,Phyllis,tiger
417075006,name_type,Ave,tiger
417075006,lanes,left|through,turn
417075014,cycleway,lane,regular
417075014,highway,tertiary,regular
417075014,name,Phyllis Avenue,regular
417075014,oneway,yes,regular
417075014,cfcc,A41,tiger
417075014,county,"Santa Clara, CA",tiger
417075014,name_base,Phyllis,tiger
417075014,name_type,Ave,tiger
417077804,HFCS,Collector,regular
417077804,cycleway,lane,regular
417077804,highway,tertiary,regular
417077804,name,Calderon Avenue,regular
417077804,cfcc,A41,tiger
417077804,county,"Santa Clara, CA",tiger
417077804,name_base,Calderon,tiger
417077804,name_type,Ave,tiger
417077804,lanes:forward,left|,turn
417077810,hgv,designated,regular
417077810,national_network,terminal_access,hgv
417077810,highway,primary,regular
417077810,lanes,3,regular
417077810,maxspeed,35 mph,regular
417077810,name,East El Camino Real,regular
417077810,old_ref,US 101,regular
417077810,oneway,yes,regular
417077810,ref,CA 82,regular
417077810,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077810,maxspeed,sign,source
417077815,hgv,designated,regular
417077815,national_network,terminal_access,hgv
417077815,highway,primary,regular
417077815,lanes,5,regular
417077815,maxspeed,35 mph,regular
417077815,name,East El Camino Real,regular
417077815,old_ref,US 101,regular
417077815,oneway,yes,regular
417077815,ref,CA 82,regular
417077815,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077815,maxspeed,sign,source
417077815,lanes,left|left|||,turn
417077820,hgv,designated,regular
417077820,national_network,terminal_access,hgv
417077820,highway,primary,regular
417077820,lanes,3,regular
417077820,maxspeed,35 mph,regular
417077820,name,West El Camino Real,regular
417077820,old_ref,US 101,regular
417077820,oneway,yes,regular
417077820,ref,CA 82,regular
417077820,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077820,maxspeed,sign,source
417077824,hgv,designated,regular
417077824,national_network,terminal_access,hgv
417077824,highway,primary,regular
417077824,lanes,3,regular
417077824,maxspeed,35 mph,regular
417077824,name,West El Camino Real,regular
417077824,old_ref,US 101,regular
417077824,oneway,yes,regular
417077824,ref,CA 82,regular
417077824,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077824,maxspeed,sign,source
417077828,hgv,designated,regular
417077828,national_network,terminal_access,hgv
417077828,highway,primary,regular
417077828,lanes,4,regular
417077828,maxspeed,35 mph,regular
417077828,name,West El Camino Real,regular
417077828,old_ref,US 101,regular
417077828,oneway,yes,regular
417077828,ref,CA 82,regular
417077828,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077828,maxspeed,sign,source
417077828,lanes,left|||,turn
417077832,hgv,designated,regular
417077832,national_network,terminal_access,hgv
417077832,highway,primary,regular
417077832,lanes,4,regular
417077832,maxspeed,35 mph,regular
417077832,name,West El Camino Real,regular
417077832,old_ref,US 101,regular
417077832,oneway,yes,regular
417077832,ref,CA 82,regular
417077832,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077832,maxspeed,sign,source
417077832,lanes,left|||,turn
417077836,hgv,designated,regular
417077836,national_network,terminal_access,hgv
417077836,highway,primary,regular
417077836,lanes,5,regular
417077836,maxspeed,35 mph,regular
417077836,name,West El Camino Real,regular
417077836,old_ref,US 101,regular
417077836,oneway,yes,regular
417077836,ref,CA 82,regular
417077836,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077836,maxspeed,sign,source
417077836,lanes,left|left|||,turn
417077841,hgv,designated,regular
417077841,national_network,terminal_access,hgv
417077841,highway,primary,regular
417077841,lanes,3,regular
417077841,maxspeed,35 mph,regular
417077841,name,West El Camino Real,regular
417077841,old_ref,US 101,regular
417077841,oneway,yes,regular
417077841,ref,CA 82,regular
417077841,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077841,maxspeed,sign,source
417077845,hgv,designated,regular
417077845,national_network,terminal_access,hgv
417077845,highway,primary,regular
417077845,lanes,3,regular
417077845,maxspeed,35 mph,regular
417077845,name,West El Camino Real,regular
417077845,old_ref,US 101,regular
417077845,oneway,yes,regular
417077845,ref,CA 82,regular
417077845,hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,source
417077845,maxspeed,sign,source
417077851,highway,primary_link,regular
417077851,oneway,yes,regular
417077851,surface,asphalt,regular
417078281,cycleway,lane,regular
417078281,highway,secondary,regular
417078281,maxspeed,35 mph,regular
417078281,name,East Middlefield Road,regular
417078281,oneway,yes,regular
417078281,lanes,left|left|through|through,turn
417078283,cycleway,lane,regular
417078283,highway,secondary,regular
417078283,maxspeed,35 mph,regular
417078283,name,East Middlefield Road,regular
417078283,oneway,yes,regular
417078283,lanes,left|left|through|through,turn
417078287,cycleway,lane,regular
417078287,highway,secondary,regular
417078287,maxspeed,35 mph,regular
417078287,name,East Middlefield Road,regular
417078287,oneway,yes,regular
417078291,cycleway,lane,regular
417078291,highway,secondary,regular
417078291,maxspeed,35 mph,regular
417078291,name,East Middlefield Road,regular
417078291,oneway,yes,regular
417078293,cycleway,lane,regular
417078293,highway,secondary,regular
417078293,maxspeed,35 mph,regular
417078293,name,East Middlefield Road,regular
417078293,oneway,yes,regular
417078293,lanes,left|left|none|none,turn
417078296,cycleway,lane,regular
417078296,highway,secondary,regular
417078296,maxspeed,35 mph,regular
417078296,name,East Middlefield Road,regular
417078296,oneway,yes,regular
417078296,lanes,left|none|none,turn
417078298,cycleway,lane,regular
417078298,highway,secondary,regular
417078298,maxspeed,35 mph,regular
417078298,name,East Middlefield Road,regular
417078298,oneway,yes,regular
417078298,lanes,left|none|none,turn
417078301,cycleway,lane,regular
417078301,highway,secondary,regular
417078301,maxspeed,35 mph,regular
417078301,name,East Middlefield Road,regular
417078301,oneway,yes,regular
417078301,lanes,left|none|none,turn
417078307,cycleway,lane,regular
417078307,highway,secondary,regular
417078307,maxspeed,35 mph,regular
417078307,name,East Middlefield Road,regular
417078307,oneway,yes,regular
417078307,lanes,left|none|none,turn
417078314,bicycle,yes,regular
417078314,right,lane,cycleway
417078314,highway,secondary,regular
417078314,maxspeed,35 mph,regular
417078314,name,East Middlefield Road,regular
417078314,oneway,yes,regular
417078321,cycleway,lane,regular
417078321,highway,secondary,regular
417078321,maxspeed,35 mph,regular
417078321,name,East Middlefield Road,regular
417078321,oneway,yes,regular
417078321,lanes,through|none|none|right,turn
417078326,cycleway,lane,regular
417078326,highway,secondary,regular
417078326,maxspeed,35 mph,regular
417078326,name,East Middlefield Road,regular
417078326,oneway,yes,regular
417078326,lanes,none|none|right,turn
417078332,bicycle,yes,regular
417078332,right,lane,cycleway
417078332,highway,secondary,regular
417078332,maxspeed,35 mph,regular
417078332,name,East Middlefield Road,regular
417078332,oneway,yes,regular
417078332,lanes,left|none|none,turn
417078338,bicycle,yes,regular
417078338,right,lane,cycleway
417078338,highway,secondary,regular
417078338,maxspeed,35 mph,regular
417078338,name,East Middlefield Road,regular
417078338,oneway,yes,regular
417078344,cycleway,lane,regular
417078344,highway,secondary,regular
417078344,maxspeed,35 mph,regular
417078344,name,East Middlefield Road,regular
417078344,oneway,yes,regular
417078349,cycleway,lane,regular
417078349,highway,secondary,regular
417078349,maxspeed,35 mph,regular
417078349,name,East Middlefield Road,regular
417078349,oneway,yes,regular
417078354,bicycle,yes,regular
417078354,right,lane,cycleway
417078354,highway,secondary,regular
417078354,maxspeed,35 mph,regular
417078354,name,East Middlefield Road,regular
417078354,oneway,yes,regular
417078360,cycleway,lane,regular
417078360,highway,secondary,regular
417078360,lanes,3,regular
417078360,maxspeed,40 mph,regular
417078360,name,Ellis Street,regular
417078360,oneway,yes,regular
417078360,lanes,left||,turn
417078368,cycleway,lane,regular
417078368,highway,secondary,regular
417078368,maxspeed,40 mph,regular
417078368,name,Ellis Street,regular
417078375,cycleway,lane,regular
417078375,highway,secondary,regular
417078375,maxspeed,40 mph,regular
417078375,name,Ellis Street,regular
417078381,cycleway,lane,regular
417078381,highway,secondary,regular
417078381,lanes,5,regular
417078381,backward,2,lanes
417078381,forward,3,lanes
417078381,maxspeed,40 mph,regular
417078381,name,Ellis Street,regular
417078381,lanes:forward,left||,turn
417078386,cycleway,lane,regular
417078386,highway,secondary,regular
417078386,lanes,2,regular
417078386,maxspeed,40 mph,regular
417078386,name,Ellis Street,regular
417078386,oneway,yes,regular
417078406,cycleway,lane,regular
417078406,highway,secondary,regular
417078406,name,Manila Avenue,regular
417078406,old_name,West Moffett Park Drive,regular
417078411,cycleway,shared_lane,regular
417078411,highway,secondary,regular
417078411,name,Manila Avenue,regular
417078411,old_name,West Moffett Park Drive,regular
417078411,lanes:backward,left|none,turn
417081397,cycleway,lane,regular
417081397,highway,secondary,regular
417081397,name,California 237,regular
417081397,oneway,yes,regular
417081397,lanes,left|none|none|right,turn
417081398,cycleway,lane,regular
417081398,highway,secondary,regular
417081398,name,California 237,regular
417081398,oneway,yes,regular
417081398,lanes,through|through|right,turn
417081400,highway,tertiary,regular
417081400,name,Ferguson Drive,regular
417081400,county,"Santa Clara, CA",tiger
417081400,name_base,Ferguson,tiger
417081400,name_type,Dr,tiger
417081402,highway,tertiary,regular
417081402,name,Ferguson Drive,regular
417081402,county,"Santa Clara, CA",tiger
417081402,name_base,Ferguson,tiger
417081402,name_type,Dr,tiger
417081402,lanes:backward,none|merge_to_left,turn
417081402,lanes:forward,left|right,turn
417081404,bicycle,yes,regular
417081404,cycleway,lane,regular
417081404,highway,tertiary,regular
417081404,name,Logue Avenue,regular
417081404,county,"Santa Clara, CA",tiger
417081404,name_base,Logue,tiger
417081404,name_type,Ave,tiger
417081406,bicycle,yes,regular
417081406,cycleway,lane,regular
417081406,highway,tertiary,regular
417081406,name,Logue Avenue,regular
417081406,county,"Santa Clara, CA",tiger
417081406,name_base,Logue,tiger
417081406,name_type,Ave,tiger
417081406,lanes:backward,left;through|right,turn
417091899,HFCS,Minor Arterial,regular
417091899,cycleway,lane,regular
417091899,highway,secondary,regular
417091899,maxspeed,35 mph,regular
417091899,name,North Rengstorff Avenue,regular
417091899,oneway,yes,regular
417091899,maxspeed,sign,source
417091899,surface,asphalt,regular
417091899,cfcc,A63,tiger
417091899,county,"Santa Clara, CA",tiger
417091899,name_base,Rengstorff,tiger
417091899,name_direction_prefix,N,tiger
417091899,name_type,Ave,tiger
417091904,HFCS,Minor Arterial,regular
417091904,cycleway,lane,regular
417091904,highway,secondary,regular
417091904,lanes,2,regular
417091904,maxspeed,35 mph,regular
417091904,name,North Rengstorff Avenue,regular
417091904,oneway,yes,regular
417091904,maxspeed,sign,source
417091904,surface,asphalt,regular
417091904,cfcc,A63,tiger
417091904,county,"Santa Clara, CA",tiger
417091904,name_base,Rengstorff,tiger
417091904,name_direction_prefix,N,tiger
417091904,name_type,Ave,tiger
417091904,lanes,through|through,turn
417091909,cycleway,lane,regular
417091909,highway,secondary,regular
417091909,lit,yes,regular
417091909,maxspeed,35 mph,regular
417091909,name,South Rengstorff Avenue,regular
417091909,oneway,yes,regular
417091909,sidewalk,right,regular
417091909,maxspeed,sign,source
417091909,surface,asphalt,regular
417091909,cfcc,A41,tiger
417091909,county,"Santa Clara, CA",tiger
417091909,name_base,Rengstorff,tiger
417091909,name_direction_prefix,S,tiger
417091909,name_type,Ave,tiger
417091913,cycleway,lane,regular
417091913,highway,secondary,regular
417091913,lit,yes,regular
417091913,maxspeed,35 mph,regular
417091913,name,South Rengstorff Avenue,regular
417091913,sidewalk,both,regular
417091913,maxspeed,sign,source
417091913,surface,asphalt,regular
417091913,cfcc,A41,tiger
417091913,county,"Santa Clara, CA",tiger
417091913,name_base,Rengstorff,tiger
417091913,name_direction_prefix,S,tiger
417091913,name_type,Ave,tiger
417091915,cycleway,lane,regular
417091915,highway,secondary,regular
417091915,lanes,5,regular
417091915,backward,2,lanes
417091915,forward,3,lanes
417091915,maxspeed,35 mph,regular
417091915,name,South Rengstorff Avenue,regular
417091915,sidewalk,both,regular
417091915,maxspeed,sign,source
417091915,surface,asphalt,regular
417091915,cfcc,A41,tiger
417091915,county,"Santa Clara, CA",tiger
417091915,name_base,Rengstorff,tiger
417091915,name_direction_prefix,S,tiger
417091915,name_type,Ave,tiger
417091915,lanes:forward,left|left;through|right,turn
417091916,cycleway,lane,regular
417091916,highway,secondary,regular
417091916,lanes,5,regular
417091916,backward,2,lanes
417091916,forward,3,lanes
417091916,lit,yes,regular
417091916,maxspeed,35 mph,regular
417091916,name,South Rengstorff Avenue,regular
417091916,sidewalk,both,regular
417091916,maxspeed,sign,source
417091916,surface,asphalt,regular
417091916,cfcc,A41,tiger
417091916,county,"Santa Clara, CA",tiger
417091916,name_base,Rengstorff,tiger
417091916,name_direction_prefix,S,tiger
417091916,name_type,Ave,tiger
417091916,lanes:forward,left||,turn
417091917,cycleway,lane,regular
417091917,highway,secondary,regular
417091917,lanes,5,regular
417091917,backward,3,lanes
417091917,forward,2,lanes
417091917,lit,yes,regular
417091917,maxspeed,35 mph,regular
417091917,name,South Rengstorff Avenue,regular
417091917,sidewalk,both,regular
417091917,maxspeed,sign,source
417091917,surface,asphalt,regular
417091917,cfcc,A41,tiger
417091917,county,"Santa Clara, CA",tiger
417091917,name_base,Rengstorff,tiger
417091917,name_direction_prefix,S,tiger
417091917,name_type,Ave,tiger
417091917,lanes:backward,left||,turn
417091918,cycleway,lane,regular
417091918,highway,secondary,regular
417091918,maxspeed,35 mph,regular
417091918,name,South Rengstorff Avenue,regular
417091918,sidewalk,both,regular
417091918,maxspeed,sign,source
417091918,surface,asphalt,regular
417091918,cfcc,A41,tiger
417091918,county,"Santa Clara, CA",tiger
417091918,name_base,Rengstorff,tiger
417091918,name_direction_prefix,S,tiger
417091918,name_type,Ave,tiger
417091919,cycleway,lane,regular
417091919,highway,secondary,regular
417091919,lit,yes,regular
417091919,maxspeed,35 mph,regular
417091919,name,South Rengstorff Avenue,regular
417091919,sidewalk,both,regular
417091919,maxspeed,sign,source
417091919,surface,asphalt,regular
417091919,cfcc,A41,tiger
417091919,county,"Santa Clara, CA",tiger
417091919,name_base,Rengstorff,tiger
417091919,name_direction_prefix,S,tiger
417091919,name_type,Ave,tiger
417091919,lanes:backward,left;through|none|none,turn
417091921,cycleway,lane,regular
417091921,highway,secondary,regular
417091921,lanes,3,regular
417091921,maxspeed,35 mph,regular
417091921,name,South Rengstorff Avenue,regular
417091921,oneway,yes,regular
417091921,sidewalk,right,regular
417091921,maxspeed,sign,source
417091921,surface,asphalt,regular
417091921,cfcc,A41,tiger
417091921,county,"Santa Clara, CA",tiger
417091921,name_base,Rengstorff,tiger
417091921,name_direction_prefix,S,tiger
417091921,name_type,Ave,tiger
417091921,lanes,left||,turn
417091923,cycleway,lane,regular
417091923,highway,secondary,regular
417091923,lit,yes,regular
417091923,maxspeed,35 mph,regular
417091923,name,South Rengstorff Avenue,regular
417091923,sidewalk,both,regular
417091923,maxspeed,sign,source
417091923,surface,asphalt,regular
417091923,cfcc,A41,tiger
417091923,county,"Santa Clara, CA",tiger
417091923,name_base,Rengstorff,tiger
417091923,name_direction_prefix,S,tiger
417091923,name_type,Ave,tiger
417092452,right,lane,cycleway
417092452,foot,yes,regular
417092452,highway,trunk,regular
417092452,lanes,2,regular
417092452,maxspeed,45 mph,regular
417092452,name,Central Expressway,regular
417092452,oneway,yes,regular
417092452,ref,G6,regular
417092452,sidewalk,right,regular
417092453,right,lane,cycleway
417092453,highway,trunk,regular
417092453,lanes,3,regular
417092453,maxspeed,45 mph,regular
417092453,name,Central Expressway,regular
417092453,oneway,yes,regular
417092453,ref,G6,regular
417092453,sidewalk,none,regular
417092453,lanes,merge_to_right||,turn
417092454,right,lane,cycleway
417092454,highway,trunk,regular
417092454,lanes,3,regular
417092454,maxspeed,45 mph,regular
417092454,name,Central Expressway,regular
417092454,oneway,yes,regular
417092454,ref,G6,regular
417092454,sidewalk,none,regular
417092454,lanes,left|none|none,turn
417092455,right,lane,cycleway
417092455,highway,trunk,regular
417092455,lanes,2,regular
417092455,maxspeed,45 mph,regular
417092455,name,Central Expressway,regular
417092455,oneway,yes,regular
417092455,ref,G6,regular
417092455,sidewalk,none,regular
417092456,right,lane,cycleway
417092456,foot,yes,regular
417092456,highway,trunk,regular
417092456,lanes,3,regular
417092456,maxspeed,45 mph,regular
417092456,name,Central Expressway,regular
417092456,oneway,yes,regular
417092456,ref,G6,regular
417092456,sidewalk,separate,regular
417092456,lanes,through|through|right,turn
417092457,right,lane,cycleway
417092457,highway,trunk,regular
417092457,lanes,2,regular
417092457,maxspeed,45 mph,regular
417092457,name,Central Expressway,regular
417092457,oneway,yes,regular
417092457,ref,G6,regular
417092457,sidewalk,separate,regular
417092457,lanes,through|through,turn
417092458,right,lane,cycleway
417092458,foot,no,regular
417092458,highway,trunk,regular
417092458,lanes,2,regular
417092458,maxspeed,45 mph,regular
417092458,name,Central Expressway,regular
417092458,oneway,yes,regular
417092458,ref,G6,regular
417092458,sidewalk,none,regular
417092459,right,lane,cycleway
417092459,foot,no,regular
417092459,highway,trunk,regular
417092459,lanes,4,regular
417092459,maxspeed,45 mph,regular
417092459,name,Central Expressway,regular
417092459,oneway,yes,regular
417092459,ref,G6,regular
417092459,sidewalk,none,regular
417092459,lanes,left|left|through|through,turn
417092460,right,lane,cycleway
417092460,foot,yes,regular
417092460,highway,trunk,regular
417092460,lanes,3,regular
417092460,maxspeed,45 mph,regular
417092460,name,Central Expressway,regular
417092460,oneway,yes,regular
417092460,ref,G6,regular
417092460,sidewalk,right,regular
417092460,lanes,left|through|through,turn
417092461,right,lane,cycleway
417092461,highway,trunk,regular
417092461,lanes,3,regular
417092461,maxspeed,45 mph,regular
417092461,name,Central Expressway,regular
417092461,oneway,yes,regular
417092461,ref,G6,regular
417092461,sidewalk,none,regular
417092461,lanes,left|through|through,turn
417092462,right,lane,cycleway
417092462,foot,no,regular
417092462,highway,trunk,regular
417092462,lanes,3,regular
417092462,maxspeed,45 mph,regular
417092462,name,Central Expressway,regular
417092462,oneway,yes,regular
417092462,ref,G6,regular
417092462,sidewalk,none,regular
417092462,lanes,left|none|none,turn
417092463,right,lane,cycleway
417092463,foot,no,regular
417092463,highway,trunk,regular
417092463,lanes,2,regular
417092463,maxspeed,45 mph,regular
417092463,name,Central Expressway,regular
417092463,oneway,yes,regular
417092463,ref,G6,regular
417092463,sidewalk,none,regular
417092466,right,lane,cycleway
417092466,highway,trunk,regular
417092466,lanes,2,regular
417092466,maxspeed,45 mph,regular
417092466,name,Central Expressway,regular
417092466,oneway,yes,regular
417092466,ref,G6,regular
417092466,sidewalk,separate,regular
417092466,lanes,through|through,turn
417092471,right,lane,cycleway
417092471,foot,yes,regular
417092471,highway,trunk,regular
417092471,lanes,2,regular
417092471,maxspeed,45 mph,regular
417092471,name,Central Expressway,regular
417092471,oneway,yes,regular
417092471,ref,G6,regular
417092471,sidewalk,right,regular
417092476,right,lane,cycleway
417092476,foot,no,regular
417092476,highway,trunk,regular
417092476,lanes,3,regular
417092476,maxspeed,45 mph,regular
417092476,name,Central Expressway,regular
417092476,oneway,yes,regular
417092476,ref,G6,regular
417092476,sidewalk,none,regular
417092476,lanes,left|through|through,turn
417092484,right,lane,cycleway
417092484,highway,trunk,regular
417092484,lanes,2,regular
417092484,maxspeed,45 mph,regular
417092484,name,Central Expressway,regular
417092484,oneway,yes,regular
417092484,ref,G6,regular
417092484,sidewalk,none,regular
417092489,right,lane,cycleway
417092489,highway,trunk,regular
417092489,lanes,2,regular
417092489,maxspeed,45 mph,regular
417092489,name,Central Expressway,regular
417092489,oneway,yes,regular
417092489,ref,G6,regular
417092489,sidewalk,separate,regular
417092499,right,lane,cycleway
417092499,highway,trunk,regular
417092499,lanes,2,regular
417092499,maxspeed,45 mph,regular
417092499,name,Central Expressway,regular
417092499,oneway,yes,regular
417092499,ref,G6,regular
417092499,sidewalk,right,regular
417092504,right,lane,cycleway
417092504,foot,yes,regular
417092504,highway,trunk,regular
417092504,lanes,2,regular
417092504,maxspeed,45 mph,regular
417092504,name,Central Expressway,regular
417092504,oneway,yes,regular
417092504,ref,G6,regular
417092504,sidewalk,separate,regular
417094186,cycleway,lane,regular
417094186,highway,primary,regular
417094186,lanes,3,regular
417094186,maxspeed,35 mph,regular
417094186,name,North Shoreline Boulevard,regular
417094186,oneway,yes,regular
417094186,lanes,left|none|none,turn
417094189,cycleway,lane,regular
417094189,highway,primary,regular
417094189,lanes,3,regular
417094189,maxspeed,35 mph,regular
417094189,name,North Shoreline Boulevard,regular
417094189,oneway,yes,regular
417094189,sidewalk,separate,regular
417094189,lanes,left|none|none,turn
417094191,cycleway,lane,regular
417094191,highway,primary,regular
417094191,lanes,2,regular
417094191,maxspeed,35 mph,regular
417094191,name,North Shoreline Boulevard,regular
417094191,oneway,yes,regular
417094195,cycleway,lane,regular
417094195,highway,primary,regular
417094195,lanes,2,regular
417094195,maxspeed,35 mph,regular
417094195,name,North Shoreline Boulevard,regular
417094195,oneway,yes,regular
417094195,sidewalk,separate,regular
417094197,cycleway,lane,regular
417094197,highway,primary,regular
417094197,lanes,4,regular
417094197,maxspeed,35 mph,regular
417094197,name,South Shoreline Boulevard,regular
417094197,oneway,yes,regular
417094197,surface,asphalt,regular
417094197,lanes,left|||right,turn
417094198,cycleway,lane,regular
417094198,highway,primary,regular
417094198,lanes,4,regular
417094198,lit,yes,regular
417094198,maxspeed,35 mph,regular
417094198,name,South Shoreline Boulevard,regular
417094198,oneway,yes,regular
417094198,sidewalk,right,regular
417094198,maxspeed,sign,source
417094198,surface,asphalt,regular
417094198,lanes,left|||,turn
417094199,cycleway,lane,regular
417094199,highway,primary,regular
417094199,lanes,3,regular
417094199,maxspeed,35 mph,regular
417094199,name,South Shoreline Boulevard,regular
417094199,oneway,yes,regular
417094199,sidewalk,none,regular
417094199,surface,asphalt,regular
417094201,cycleway,lane,regular
417094201,highway,primary,regular
417094201,lanes,3,regular
417094201,maxspeed,35 mph,regular
417094201,name,South Shoreline Boulevard,regular
417094201,oneway,yes,regular
417094201,surface,asphalt,regular
417094203,cycleway,lane,regular
417094203,highway,primary,regular
417094203,lanes,4,regular
417094203,lit,yes,regular
417094203,maxspeed,35 mph,regular
417094203,name,South Shoreline Boulevard,regular
417094203,oneway,yes,regular
417094203,sidewalk,right,regular
417094203,surface,asphalt,regular
417094203,lanes,left|||,turn
417094205,cycleway,lane,regular
417094205,highway,primary,regular
417094205,lanes,4,regular
417094205,lit,yes,regular
417094205,maxspeed,35 mph,regular
417094205,name,South Shoreline Boulevard,regular
417094205,oneway,yes,regular
417094205,sidewalk,right,regular
417094205,maxspeed,sign,source
417094205,surface,asphalt,regular
417094205,lanes,left|||,turn
417094208,cycleway,lane,regular
417094208,highway,primary,regular
417094208,lanes,3,regular
417094208,maxspeed,35 mph,regular
417094208,name,South Shoreline Boulevard,regular
417094208,oneway,yes,regular
417094208,surface,asphalt,regular
417094208,lanes,left||,turn
417094210,cycleway,lane,regular
417094210,highway,primary,regular
417094210,lanes,4,regular
417094210,maxspeed,35 mph,regular
417094210,name,South Shoreline Boulevard,regular
417094210,oneway,yes,regular
417094210,maxspeed,sign,source
417094210,surface,asphalt,regular
417094210,lanes,left|||,turn
417094214,cycleway,lane,regular
417094214,highway,primary,regular
417094214,lanes,4,regular
417094214,maxspeed,35 mph,regular
417094214,name,South Shoreline Boulevard,regular
417094214,oneway,yes,regular
417094214,sidewalk,none,regular
417094214,surface,asphalt,regular
417094214,lanes,left|none|none|none,turn
417094216,cycleway,lane,regular
417094216,highway,primary,regular
417094216,lanes,4,regular
417094216,lit,yes,regular
417094216,maxspeed,35 mph,regular
417094216,name,South Shoreline Boulevard,regular
417094216,oneway,yes,regular
417094216,sidewalk,right,regular
417094216,surface,asphalt,regular
417094216,lanes,left|||,turn
417094217,cycleway,lane,regular
417094217,highway,primary,regular
417094217,lanes,3,regular
417094217,maxspeed,35 mph,regular
417094217,name,South Shoreline Boulevard,regular
417094217,oneway,yes,regular
417094217,surface,asphalt,regular
417094219,cycleway,lane,regular
417094219,highway,primary,regular
417094219,lanes,3,regular
417094219,maxspeed,35 mph,regular
417094219,name,South Shoreline Boulevard,regular
417094219,oneway,yes,regular
417094219,sidewalk,right,regular
417094219,maxspeed,sign,source
417094219,surface,asphalt,regular
